,token,v_1,v_2
21353,regenerates,1.0394111,-0.4874745
21354,crated,-0.5796438,-1.0080488
21355,thinkin,0.88238215,-2.1112926
21356,blots,-0.17480451,-0.3112741
21357,beseech,1.9709454,0.17531407
21358,preordered,0.32058516,-2.1523812
21359,masochist,1.6863492,-0.35975555
21360,cooktop,-1.5999602,-0.94879365
21361,razzed,2.0258484,0.8340932
21362,cutlass,1.7999487,-0.17918429
21363,ku,-0.1311214,-2.8628871
21364,claymation,0.15866843,-1.5856378
21365,brights,-0.65073955,-0.54998505
21366,dah,-0.39013305,-2.841712
21367,retuning,0.0001588068,1.0239164
21368,extention,0.15886153,-0.17783844
21369,ratting,0.05557809,-0.23573382
21370,inconveniently,1.1978856,0.16244397
21371,dei,-1.3356696,-2.789556
21372,underperforms,1.6718956,0.18645062
21373,dd,0.08040857,-2.497035
21374,acquistion,0.7132554,-0.15037481
21375,coupler,-1.9279729,-1.2589124
21376,ignorantly,1.6426806,0.58870536
21377,nelson,0.03367356,-1.9923304
21378,speedo,-1.4208095,-1.7089672
21379,knifes,0.16318694,-0.19172
21380,pl,0.047551416,-2.5294712
21381,radicchio,0.006388974,-1.7320752
21382,unpleasantly,0.31880417,-0.24112359
21383,toggling,-0.9180549,-2.1568587
21384,ubuntu,-0.63161576,-2.4931355
21385,cn,0.057968516,-2.455523
21386,unsecure,-0.67887545,-2.0654573
21387,fatiguing,0.00014697155,1.115233
21388,inbetween,-1.6276088,0.345978
21389,instal,-0.16261539,-0.6697925
21390,trebles,0.36020997,1.2173642
21391,medias,-0.024294067,-0.40445662
21392,seamed,-1.3518189,-0.23204044
21393,relisted,-0.24065988,-0.19022366
21394,guage,-0.09669191,-0.36701468
21395,dutch,0.041650556,-2.526931
21396,tobe,-1.3336265,0.238262
21397,sez,0.3882944,-2.3002303
21398,assistive,0.228166,-1.5744064
21399,ug,-0.9751712,-2.7572384
21400,preamp,-1.7867867,-1.7080064
21401,dirtied,-0.66020375,-0.118343264
21402,exe,-0.6575988,-2.607822
21403,rereleased,0.3660439,-1.0595264
21404,nacelle,-1.9638336,-0.7901835
21405,unbalance,0.9839703,0.075063296
21406,unidirectional,-0.9618819,-1.1661692
21407,determinate,-0.13137457,-0.1591855
21408,familar,2.0627222,0.84457445
21409,reverberation,-1.301472,-0.47762233
21410,revues,-0.18887487,-0.06585482
21411,histogram,-1.387618,-1.6954575
21412,unhesitatingly,0.07056899,1.7255553
21413,tine,-0.17757182,-0.4932829
21414,adjustability,-1.9141624,-1.2511616
21415,jews,0.013490727,-2.4489465
21416,fallouts,0.019103091,-0.8877769
21417,televison,0.33495227,-0.96792436
21418,roo,0.124850735,-2.2989397
21419,mach,-0.05644087,-1.5171537
21420,coincidently,0.8428143,1.4998991
21421,eyestrain,-2.2383964,-0.27058882
21422,infromation,0.47689342,-1.7068397
21423,unhook,-1.1126587,-0.22260971
21424,bein,0.15508768,-2.4489791
21425,thre,-0.018815927,-0.5065797
21426,mindboggling,1.3093592,1.4274454
21427,scuffs,-1.4983603,1.604562
21428,exabytes,-0.6774209,-2.4489896
21429,flimsiest,0.0059085344,0.593531
21430,thana,-0.014701807,-1.9660864
21431,hanky,-0.105958745,-0.36833048
21432,israel,0.045013297,-2.6712365
21433,fuzzier,0.09055896,-1.5760431
21434,neodymium,-1.2475181,-1.4818296
21435,millionths,-0.32793668,-1.7845324
21436,merest,-0.045293003,0.98187625
21437,treed,-0.22277267,0.5855895
21438,splices,-0.16840005,-1.7656653
21439,atypically,1.5804126,0.3152292
21440,jerry,-0.04338512,-2.8131182
21441,congas,-2.3814127,-0.017005436
21442,tres,-1.0276313,-2.7209072
21443,dell,-0.5016311,-2.5703535
21444,kiddy,0.32104287,-0.33013383
21445,whammy,1.9539449,-0.014641937
21446,frictionless,-0.01733258,-1.5940802
21447,cl,0.06479488,-2.5226595
21448,bozos,2.2882345,-0.24045813
21449,dolt,2.1283534,-0.30414578
21450,competion,0.18302996,0.5064956
21451,dually,-0.12821008,0.050085664
21452,newsgroup,-0.19204514,-2.3403578
21453,ahhs,-0.049191024,-0.19931568
21454,wr,0.07415687,-2.7230778
21455,shaver,-1.795047,-0.03114498
21456,reinstallation,-0.23010832,-0.9416952
21457,techy,1.1271553,-0.8264673
21458,travail,-0.10516909,-0.72785467
21459,wingnut,2.239777,-0.6564435
21460,transferrable,1.8726627,-0.17181014
21461,dimmers,-1.5661156,-1.3526132
21462,dia,-0.68568164,-2.66242
21463,signficant,-0.027235378,1.719024
21464,multiday,-0.38312355,0.022331195
21465,unabridged,0.928044,-0.6911448
21466,whaler,-0.2748581,0.094254635
21467,mgmt,-0.033847965,-1.9758241
21468,gruesomely,-0.5132349,0.06386402
21469,deco,0.0062342654,-1.7457979
21470,blindingly,1.3675518,0.026166936
21471,careens,-0.1285456,1.927466
21472,keyless,-1.7809671,-1.4095291
21473,finessing,0.14810476,-1.7879708
21474,hed,0.031421825,-2.4675853
21475,cueing,-0.089029305,-1.1621165
21476,alla,-1.2458014,-2.7860603
21477,windchill,-0.12675722,2.1015604
21478,ofcourse,-1.5343142,-1.2306261
21479,woofers,-1.8803098,-1.5655249
21480,misinforming,1.9040577,0.060689818
21481,alltime,-0.10610311,1.6514425
21482,niggly,1.558103,1.8655795
21483,bowhunters,-0.21128057,0.24433161
21484,misc,0.12520975,-2.5069635
21485,vividness,-0.23636167,0.749812
21486,oustanding,0.18147963,2.0977407
21487,digitizer,-1.4920186,-1.702753
21488,perforating,-1.8466346,-0.31249353
21489,jim,-0.19645794,-3.0893357
21490,browbeating,0.80986565,0.5245793
21491,whiney,2.206142,-0.18418676
21492,clacking,-1.0605581,1.6632514
21493,earsplitting,-0.17570913,1.5405589
21494,baseboard,-1.8774884,-0.85682446
21495,overcompensating,0.3600073,1.8159981
21496,unschooled,1.4321337,0.059565406
21497,peal,-0.1467649,0.012724817
21498,fragging,-0.058377534,-1.9159172
21499,midline,-0.64755255,-0.41997313
21500,adn,-0.10077373,-1.134254
21501,rx,-0.012504137,-2.5970368
21502,poi,0.07819345,-2.0010295
21503,tench,-0.23265834,-0.43521035
21504,bootable,-0.74448144,-2.5184705
21505,wiggly,0.00022121577,-0.3162237
21506,stil,-0.2077074,1.8862283
21507,daemon,-0.6925976,-2.538489
21508,gamekeeper,0.7873228,-0.3220159
21509,unfixed,-0.31360394,-0.7862585
21510,oooh,0.936739,-1.9006325
21511,skimped,0.91818875,0.012474985
21512,cinder,-1.432842,0.22917362
21513,paris,0.007068487,-2.7288485
21514,dopes,2.2864835,-0.23363948
21515,neccessary,-1.0837324,0.8571443
21516,suprising,0.86231184,1.9344106
21517,puller,-0.17412129,-0.5104108
21518,tuff,0.030853322,-2.2367966
21519,perfomance,-0.04033276,2.5731292
21520,nonprofessional,0.6975333,-0.0056086127
21521,unbelieveable,1.8223965,1.4969312
21522,interwebs,0.5637685,-2.3056414
21523,thay,-0.34939402,-1.9779954
21524,protrusion,-2.0627012,-0.39734766
21525,rediculous,1.0438488,-1.7195683
21526,madison,0.018698268,-2.5486999
21527,wha,0.158348,-2.6062028
21528,distros,-0.6791561,-2.6007702
21529,isa,-0.034005478,-1.5156908
21530,orginal,-0.017614024,-1.5121075
21531,barf,1.7054791,-0.9318327
21532,mutes,-0.23499507,-1.436593
21533,personel,-1.3444328,1.2539525
21534,allround,-0.012990762,1.9365304
21535,mbd,0.037560802,-0.48437893
21536,puked,1.9118172,-0.42193618
21537,slinger,0.8050952,-0.66935647
21538,typists,-0.07412532,-0.5310609
21539,seperated,-0.86653787,1.0371535
21540,cheapo,0.4831027,-1.2976515
21541,crawlspace,-0.5815962,0.117567256
21542,youve,-0.6193192,-2.0716293
21543,rehashes,0.027397482,-0.047039203
21544,bloodying,-0.459461,2.0811374
21545,appt,0.34690386,-1.9622257
21546,magnetics,-1.6828349,-1.356632
21547,flippin,1.1792003,-1.6641337
21548,oxidize,-1.5607177,-1.1489067
21549,concentrators,-0.2663691,-0.37543154
21550,cloverleaf,-0.8955676,0.20696652
21551,astounds,1.9958311,1.0592531
21552,clumped,-0.1787188,-0.030160202
21553,wham,0.33587837,-0.62053084
21554,multicolor,-0.24592686,-1.2120571
21555,persnickety,2.072775,0.23848008
21556,mappings,-0.7220002,-2.388975
21557,remastering,-0.12264654,-2.0170681
21558,doth,0.09989588,-1.101298
21559,transcode,-0.7871613,-2.377252
21560,cameraphone,-0.6246723,-2.0282905
21561,aah,0.8611117,-2.0396996
21562,diffuses,0.58081603,-0.22258194
21563,glitchy,-0.7318022,-2.0406203
21564,straggling,-0.15418795,1.4354881
21565,ov,0.039643466,-2.4918635
21566,chortle,1.8387613,-0.1019154
21567,superbowl,0.008535708,-2.5163145
21568,knowable,-0.03347102,1.6285857
21569,popsicle,-0.09229118,-0.34409016
21570,presbyopia,-0.25156987,-0.68391085
21571,incantations,-0.13735503,-0.65141356
21572,tonally,-1.7103641,-0.9318429
21573,coffeemaker,-0.30524063,-0.9912458
21574,gt,0.08287132,-2.4177473
21575,keychains,-0.1724296,-0.6725125
21576,outputting,-1.0071669,-2.0365486
21577,dallied,1.5204765,1.2240393
21578,brownout,-0.18994156,-0.0025240444
21579,comming,-0.5598181,-2.2809124
21580,russian,0.018960312,-2.5769858
21581,teensy,-0.007361396,-0.53070855
21582,offroad,-0.2345773,0.103252284
21583,scrimped,0.17954434,1.5713333
21584,ick,0.24007294,-2.470343
21585,gamepad,-1.2021326,-2.1108649
21586,intial,-0.15232046,2.2642918
21587,superceded,0.754378,0.017292779
21588,buisness,-1.9846951,-0.030684251
21589,updater,-0.6613545,-2.5022676
21590,vale,-0.08573958,-1.8936807
21591,hoo,-0.010573659,-2.670363
21592,enviroment,-0.12593168,-0.41785824
21593,bing,-0.007342346,-2.5330403
21594,suprisingly,1.1749036,0.5599844
21595,backlights,-1.9629631,-1.1250874
21596,preprinted,-0.7164848,-0.72349024
21597,newt,-0.09217083,-0.51550895
21598,lamentably,1.31369,1.2384294
21599,roman,-0.010601723,-2.0691285
21600,fuzzed,-2.2190847,-0.008995758
21601,nonfunctional,-0.08748303,-0.2948421
21602,disasterous,0.5560892,2.0732849
21603,wile,-0.027913548,0.36974767
21604,velcro,-1.9211261,-0.90467715
21605,fuzziness,-0.23136719,-1.4825103
21606,incompletely,-1.1623306,-0.10197832
21607,tepee,-0.178995,-0.083713144
21608,tosh,1.4531546,-1.3874084
21609,browses,0.21274014,-1.3901627
21610,glovebox,-1.8080199,-1.3447163
21611,refered,-0.06397633,-0.19695339
21612,programmatically,-0.48435754,-2.3007164
21613,directionally,-0.17387067,0.08608353
21614,wadded,-1.4246907,-0.09298564
21615,boonies,-1.8759686,-0.055886876
21616,rebrands,1.2166616,-1.2728742
21617,forsee,1.7707801,1.058722
21618,wedgie,1.1217124,-0.32184508
21619,mts,0.09378848,-1.6941313
21620,twinges,1.3864187,1.4982604
21621,trenchcoat,-0.18326989,-0.24648197
21622,automatics,-0.3138058,-1.2644745
21623,smudging,-1.4776511,-0.55289745
21624,toners,-0.27427712,-1.8708237
21625,cooper,0.05363614,-2.43166
21626,soundman,-0.40198845,-0.23549233
21627,doodads,0.19613299,-1.7625403
21628,meowing,-0.4120148,0.051549956
21629,reregister,0.25268564,-1.2147458
21630,recumbent,-0.1575781,-0.13114305
21631,shortwave,-0.27128407,-1.6846725
21632,prosumers,-0.2803541,-2.3069327
21633,dave,-0.19586025,-3.093687
21634,pak,-5.6071323e-05,-2.365505
21635,optimizer,-0.7071147,-2.193059
21636,duster,-0.9800901,-0.2225576
21637,bezels,-1.8432868,-1.4852371
21638,inverting,-0.39397162,-0.2882902
21639,dvds,-0.04614419,-2.380858
21640,reshoot,0.14077313,-1.4581236
21641,bozo,2.131344,-0.4458819
21642,antes,-0.11545063,-1.1951655
21643,mor,-0.001184784,-2.5407393
21644,xml,-0.76151323,-2.6530623
21645,sid,0.037465766,-1.5910931
21646,overwriting,-0.6875224,-2.430685
21647,vocalized,-0.04524213,1.1702476
21648,abc,0.10995808,-2.3668218
21649,bas,-0.032325324,-2.3093145
21650,roomies,0.07110229,1.9805633
21651,squirms,0.08687406,0.4289295
21652,bah,-0.34871095,-2.8774924
21653,autocross,-0.3652876,0.8601086
21654,ec,0.08467705,-1.906202
21655,meg,-0.57861006,-2.3735108
21656,batman,0.13356045,-2.2294686
21657,sludgy,-0.7424067,-0.22433795
21658,lidar,-0.31355873,-1.5879067
21659,yardwork,0.07259408,1.1549838
21660,unparallel,0.15763715,-0.09310789
21661,reoriented,0.64350206,-0.22057322
21662,pitchy,1.8786685,-0.46309114
21663,jun,-0.053010907,-2.7736192
21664,footstep,0.057035938,0.8051539
21665,unsafely,-0.034092028,1.132371
21666,gumming,-0.24035756,0.06846859
21667,sucky,-0.52836347,-1.082285
21668,remount,-0.098683864,-0.19827458
21669,beanbags,-0.17275389,-0.27676713
21670,nuff,0.53550696,-2.3522506
21671,yeti,-0.08101296,-0.4043273
21672,uselessly,-0.06771831,0.06382981
21673,frizzy,-0.25481856,-0.5544887
21674,afer,-1.0894332,1.3985398
21675,como,-1.5360996,-2.8763196
21676,cw,0.02083988,-2.6127918
21677,blasters,-0.027326848,-1.8398368
21678,contrails,-1.4940469,-0.19524854
21679,occurence,0.12603445,1.7357574
21680,microsurgery,-0.23009044,0.05617715
21681,massager,-0.3713959,-0.823819
21682,armature,-1.7852302,-0.7400327
21683,alphanumeric,-0.7496872,-2.1763253
21684,bullfrogs,-0.13816261,-0.3247061
21685,halfheartedly,0.030259542,1.6584078
21686,fron,-0.28199065,-0.76791656
21687,ipods,-0.18911818,-2.1991398
21688,rt,-0.028209532,-2.6779206
21689,bythe,-1.3762467,0.49258813
21690,nad,0.041355044,-1.3898612
21691,smartness,0.7867402,1.8883297
21692,grater,-0.24115545,-1.1939576
21693,george,-0.14473897,-3.0349052
21694,mmm,0.6293901,-2.3429065
21695,witha,-1.2858981,-0.013901381
21696,mishandle,-0.15112871,1.3992198
21697,transfering,-0.0950688,0.082581356
21698,gurgle,-0.7272304,-0.20926309
21699,philharmonic,-2.2815433,0.3842112
21700,machinima,0.304924,-2.0139797
21701,snuggly,-0.27306885,-0.36707157
21702,cubby,-1.0478369,-0.40631455
21703,bendy,-0.17426813,-0.47259566
21704,ezine,0.59107316,-1.6132212
21705,backscatter,-0.37588054,-1.7208654
21706,nova,-0.03340794,-2.0529933
21707,detaches,-0.4457903,-0.3779349
21708,sucessful,0.026195938,1.9152493
21709,anda,-0.2038278,-0.07828118
21710,infuriatingly,2.0736878,0.054964922
21711,instore,0.058519024,-1.5899755
21712,accursed,0.7294813,0.085519195
21713,berg,0.0067363945,-1.9089543
21714,blotchy,-1.3833205,-0.910635
21715,twofer,1.9472257,0.041074023
21716,pos,0.037566684,-2.2839923
21717,fishnet,-0.19635102,-0.77894145
21718,gb,-0.6219867,-2.584018
21719,inductance,-2.0334568,-1.4929036
21720,leu,0.03648123,-0.7484616
21721,timeslots,0.6153669,-1.5683032
21722,ck,0.020599606,-2.580755
21723,rick,0.011611268,-2.7322125
21724,industrys,0.08733926,-0.37339205
21725,strobes,-1.8537499,-1.0892642
21726,crackly,-0.7225238,-1.2847955
21727,despising,2.0326514,0.33237666
21728,jetway,-0.36574483,1.2687985
21729,firesale,-0.113517724,1.1531454
21730,eves,-0.10916008,-0.8569106
21731,eavesdroppers,-0.01605435,-0.627215
21732,paperweights,-0.17578298,-0.41766775
21733,sus,-1.100964,-2.8003204
21734,jpeg,-0.42901048,-2.4704716
21735,vaporware,-0.46283385,-2.193641
21736,noticable,-0.16992483,0.9386101
21737,creeper,-0.004621451,-1.3225794
21738,twiddle,0.009621465,-0.28194508
21739,talkie,0.043745123,-1.0225078
21740,footrest,-1.9043663,-1.1019101
21741,kb,-0.33151466,-2.353469
21742,redial,-0.59250987,-2.0887864
21743,nokia,-0.3968989,-2.7020369
21744,misbehaves,1.259322,0.69987744
21745,recalculating,-0.10827151,0.115134075
21746,thankyou,1.4756142,-1.1305541
21747,singh,-0.005816175,-2.4943693
21748,reengineered,0.015341795,-1.1371827
21749,peformance,-0.019062512,2.561107
21750,reflectance,-2.3084562,-0.2032744
21751,severly,-0.30945876,1.294644
21752,tapeless,-0.17701533,-1.9420598
21753,brian,-0.18405205,-3.0770376
21754,ejects,-0.52827907,0.0039585996
21755,unfurnished,-0.16672689,0.930715
21756,pavillion,-0.12279502,0.067976646
21757,reno,-0.039656382,-1.0757978
21758,wih,-0.16940668,-0.35747492
21759,flukey,-0.012782481,2.425494
21760,rez,-0.052841924,-2.085209
21761,hangup,-0.4017933,0.3461121
21762,degreed,-0.047339983,0.04974654
21763,dt,0.057897925,-2.6761274
21764,poeple,-1.0985694,-1.1797061
21765,narrations,-0.06819749,-0.30595383
21766,sonics,-2.1854227,-0.018052043
21767,dimmable,-1.7314484,-1.3983811
21768,unadvertised,1.0270759,-1.2164606
21769,oohed,-0.0054018,-0.032248426
21770,retrying,-0.120519124,0.9027368
21771,hehe,0.32168257,-2.5438952
21772,metalcore,-1.6376882,-0.007007191
21773,glistens,-0.5242419,-0.034426376
21774,oem,-0.76550704,-2.720807
21775,doh,-0.2763286,-2.7575035
21776,faceplates,-1.6949896,-1.5637151
21777,sucess,0.4188669,2.3859842
21778,caprice,0.98329467,0.33008683
21779,accustom,0.98869884,0.9963853
21780,african,0.019319557,-2.789985
21781,magnifier,-1.163773,-1.3951215
21782,slicer,-0.63382256,-1.1882089
21783,nuvi,-0.89331836,-1.8623104
21784,nam,-0.14950252,-2.8420742
21785,asa,-1.1892891,-0.40745878
21786,indented,-1.543169,-1.1492581
21787,rewound,-0.019478027,-1.6720003
21788,outlandishly,1.1054006,0.060720675
21789,withing,-0.3790905,0.95773953
21790,plz,-0.10029071,-2.7730033
21791,raindrop,-0.5025075,-0.2665004
21792,trapezoid,-1.9665071,-0.6387624
21793,purifier,-0.44771984,-0.6233616
21794,underexposed,-0.7507257,-1.4251412
21795,spatter,-1.8713543,-0.13263153
21796,footages,0.006911816,-1.840802
21797,hu,-0.16323364,-2.81508
21798,hmmmm,0.76500696,-2.0784285
21799,perspire,-0.12213914,1.171151
21800,lector,0.04619892,-1.103015
21801,macs,-0.6943028,-2.576365
21802,uninstalling,-0.7306576,-2.6180449
21803,pigtail,-0.5644798,-0.3209043
21804,mucho,-0.8221165,-2.4689085
21805,recombine,-0.3077529,-1.2507403
21806,recieves,1.1087906,0.95648044
21807,redbox,0.40918046,-1.3247201
21808,hazel,-0.14338493,-1.2776992
21809,cackles,0.8054448,-0.028333127
21810,preceeded,0.59775615,1.8428499
21811,unlockables,-0.040401477,-2.4522262
21812,hawed,0.8857325,1.698191
21813,claming,0.73574936,0.5724795
21814,obstinately,0.9211854,1.021238
21815,fortwo,-0.36326668,-0.97330815
21816,babied,0.9682454,0.6890254
21817,riffle,-1.2583642,-0.0028092451
21818,deux,-1.2283726,-2.7088208
21819,playstation,-0.17175403,-2.4165199
21820,clunk,-0.5234891,0.8765446
21821,willbe,-0.10073428,0.049112365
21822,displeasing,1.9954957,0.9018619
21823,buffalos,-0.1534516,-0.46040192
21824,remap,-0.29478434,-1.8446534
21825,foci,-0.3857929,-0.22363672
21826,tiffs,0.9150649,0.86214864
21827,taylor,-0.08933148,-2.9509234
21828,combust,-0.45393962,0.06378247
21829,upgradeability,-1.0280863,-2.0882215
21830,croaked,0.08740719,0.09006466
21831,crapped,1.794109,-0.4401957
21832,reorienting,0.71692145,-0.185889
21833,terry,-0.033462875,-2.8284385
21834,mfg,0.33341178,-1.6384096
21835,heavenward,1.1419418,0.62459934
21836,adam,-0.07870489,-2.9406629
21837,concensus,-0.1234138,1.7783043
21838,iterated,0.49076858,0.2313294
21839,anodized,-1.8708738,-1.1355975
21840,trapezoidal,-1.937821,-0.7949663
21841,cannot,-0.19269168,0.54757684
21842,unforgivably,1.9120376,0.5539235
21843,dropoffs,-0.2680727,0.65387356
21844,spp,-0.06691418,-2.1020741
21845,ces,-1.2213166,-2.8312314
21846,ecofriendly,0.42575562,-0.1979039
21847,bach,-0.0072171497,-1.617083
21848,hummer,-0.050517,-1.3068787
21849,vee,-0.25820404,-2.7270145
21850,astro,-0.006593332,-0.90244454
21851,cruddy,-0.00057140365,0.0984858
21852,theyve,-0.68278563,-0.7334828
21853,heres,-0.11842862,-2.5548062
21854,firefox,-0.70030236,-2.7033436
21855,eyepiece,-1.4793079,-1.4483058
21856,taht,-0.64139515,-0.06824681
21857,tt,0.04648145,-2.3816714
21858,exisiting,-0.14159209,-0.21989381
21859,digicam,-0.8976627,-2.0822604
21860,cheesiness,2.0216155,-0.20648552
21861,dn,-0.039285384,-2.303176
21862,aps,-0.39255887,-2.1782722
21863,trys,-0.017235508,1.2882242
21864,johnson,-0.14210552,-3.0515609
21865,nubs,-1.4180459,-0.94180834
21866,supplicant,1.9306897,-0.049721453
21867,qualm,1.6813768,0.7331177
21868,thrid,0.18859777,2.6570559
21869,undependable,1.0461493,0.8267849
21870,jesus,0.019860324,-2.775593
21871,nonworking,1.5576537,1.3962065
21872,shoutout,0.32357663,0.10272372
21873,preform,-0.20475203,0.6810489
21874,fom,-1.229807,0.1307942
21875,updo,-0.32059118,-0.5583956
21876,nonsupport,-0.08420249,1.5056518
21877,singapore,-0.15683307,-2.7461271
21878,tollways,-0.0573231,2.3064554
21879,printhead,-1.5047722,-1.688336
21880,definetly,-0.16491905,-2.2799106
21881,intension,0.34728166,0.84141576
21882,powerpoint,-0.73212326,-2.6126013
21883,notecards,-0.12871395,-0.4466758
21884,seaboard,-0.14877367,0.62019044
21885,cyan,-0.5222678,-1.6403593
21886,leer,-0.0023885246,-1.8724945
21887,france,0.017109938,-2.7106497
21888,ooo,0.3732363,-2.3052979
21889,initialization,-0.7914325,-2.4319482
21890,sable,-0.12393565,-1.1705545
21891,eyecatching,0.35474354,1.4454391
21892,encases,-0.82491124,-1.2712588
21893,slaved,0.112288654,1.6605477
21894,resistence,-0.096087955,0.8425568
21895,az,-0.7562068,-2.6957548
21896,customizability,-0.1840027,-2.2517793
21897,documentations,-0.093485,-0.4040277
21898,occassionally,0.23041204,0.19723701
21899,radioing,-0.04117884,0.18886387
21900,putdown,1.9934033,0.037317656
21901,halloween,0.3407138,-2.141234
21902,bbq,0.5814612,-1.609114
21903,ont,-1.1201057,-2.6699064
21904,jiggled,-1.2789764,-0.11125271
21905,refurb,0.034846134,-1.790345
21906,tingles,1.547695,0.0009096288
21907,golfs,0.008169266,2.1446266
21908,godawful,0.8393085,-0.29783735
21909,showoff,1.1528457,0.068951085
21910,shootin,0.8790067,-0.9952913
21911,charlie,-0.09779086,-2.954959
21912,inverts,-0.16318454,-0.27226683
21913,cbl,-0.48701042,-2.2541687
21914,assesment,-1.0833507,0.43770072
21915,excl,0.045227896,-2.0952156
21916,prebuilt,-0.354035,-1.926302
21917,eyeballed,0.039535597,0.06372437
21918,headbanging,-0.63476,-0.22133657
21919,nonpermanent,-1.0409956,-0.22114058
21920,grandbaby,1.8775312,-0.8786137
21921,drizzles,-0.104728006,2.288866
21922,rending,-0.33850256,-0.18449028
21923,spiff,-0.07652962,-0.2110958
21924,muppets,1.8672829,-0.38533312
21925,jimmy,0.034420807,-2.6077428
21926,fetishism,-0.010469341,-0.36415437
21927,nonexistence,-0.09399853,-0.12099707
21928,retools,0.010377106,0.12555644
21929,soley,0.03474274,-0.09958896
21930,verizon,-0.21147628,-2.5977168
21931,yokels,2.3192239,-0.21601889
21932,kevin,-0.14922923,-3.0362098
21933,grail,-1.7413901,0.060432885
21934,bough,0.0025204276,-0.9350299
21935,grinch,0.03412065,1.1929529
21936,cb,-0.16218862,-2.8219922
21937,matriarchs,0.27625743,0.26564577
21938,pac,0.00976209,-2.7019248
21939,woof,0.1724515,-0.55074644
21940,readdress,0.716094,0.34409922
21941,gearhead,-1.6309439,-0.108440205
21942,prolapse,-0.49931788,-0.48197946
21943,whe,-0.014800528,-1.3116188
21944,deafened,-0.09199381,0.60744786
21945,screechy,0.049757607,-0.15293892
21946,sai,-0.024924591,-2.300235
21947,hydra,-0.3448438,-0.34214726
21948,chocked,-0.13870881,1.0969164
21949,alway,0.015758526,-1.6518929
21950,perceptibly,1.1913557,0.6113299
21951,trax,-0.038152363,-0.6067586
21952,shim,-1.8216299,-0.88454944
21953,turners,0.011589101,-1.2331569
21954,underarms,-1.1002359,-0.26149327
21955,cts,0.16343185,-2.2864966
21956,irregardless,-0.1297918,0.8203151
21957,bookbag,-0.19747075,-0.38686278
21958,shoddily,-0.66236293,1.6088212
21959,broadway,0.15531579,-2.3130302
21960,creamier,-0.05274854,-1.3723054
21961,cybercafe,-0.10683701,-0.5735316
21962,resend,-0.13044915,-1.7148595
21963,socalled,-1.2799176,0.13855994
21964,crinkle,-0.39515352,-0.52333593
21965,turds,1.3869381,-1.0663236
21966,misreads,1.1556647,1.3856579
21967,repacked,-0.6469121,-1.0895631
21968,standers,-1.4438475,0.4544475
21969,xmas,0.17113662,-2.5116034
21970,jackson,-0.15516078,-3.062032
21971,thatthe,-1.481137,0.3109865
21972,succesfully,-0.15878336,0.6517348
21973,multitiered,-0.02618296,2.1394975
21974,betwen,-0.08625495,-0.9452042
21975,bur,-0.028747069,-1.5406708
21976,galled,2.062008,1.7005136
21977,repack,-0.54060733,-0.56501114
21978,gazillions,0.2791225,-0.23612224
21979,bbc,-0.2598195,-2.6964333
21980,africa,0.013239705,-2.819362
21981,codex,-0.11753986,-0.8610058
21982,zig,-0.03781236,-1.8571392
21983,dp,0.079761475,-1.735652
21984,hah,-0.24281628,-2.7992558
21985,clotheslined,0.008780892,2.4828973
21986,bloatware,-0.7488391,-2.4918554
21987,bien,-1.434671,-2.8583524
21988,josh,-0.069773,-2.8855364
21989,unforseen,-0.15173419,1.37917
21990,repacking,-0.42489448,-0.27433458
21991,wll,-0.43731803,-0.47007203
21992,intially,-0.2531016,1.9599962
21993,willy,0.86948323,-1.954301
21994,jeff,-0.18580659,-3.0825863
21995,washings,-0.80786747,-0.751996
21996,sincerest,0.7169974,1.6988002
21997,cs,-0.11038392,-2.6165981
21998,ftp,-0.661357,-2.5684001
21999,mooching,1.6873487,-0.17387556
22000,truckin,-1.5722628,-0.055192664
22001,ses,-1.2379595,-2.8330715
22002,initally,-0.12433885,2.0288332
22003,dob,0.099337645,-2.6067708
22004,sabbath,-0.06113666,-0.31011224
22005,headpieces,-0.19730502,-0.716373
22006,overclockers,-1.2845824,-2.357194
22007,ryan,-0.1800908,-3.0850341
22008,acheive,1.19318,-0.02871218
22009,jays,-0.09416783,-0.4456838
22010,pico,-0.54443383,-1.89829
22011,rackmount,-1.5042074,-1.7664001
22012,datasheets,-0.3273908,-2.112617
22013,waaaay,1.2051133,-1.7045182
22014,edgewise,-1.7205898,0.24940363
22015,roadrunner,-0.26589286,-0.21251187
22016,triangulating,0.07533374,-0.737324
22017,premade,-0.16725226,-1.3160942
22018,sturdiest,-0.011439147,-0.0055859853
22019,subzero,-0.10146965,2.1486044
22020,gremlin,-0.056578808,-0.24314487
22021,unwired,-0.015404902,-1.7792215
22022,torsion,-1.8673745,-0.83010966
22023,str,0.022086024,-2.569531
22024,swop,-0.14932609,0.07121344
22025,ultralow,1.6946065,0.79556066
22026,interchangeability,-0.92397135,-0.7791891
22027,nontechnical,-0.08546762,-0.5279534
22028,mx,1.3988556,-1.2028879
22029,runout,0.02256424,-1.5287437
22030,fluorocarbon,-1.5840381,-1.2395176
22031,whereever,-0.07402294,-0.019317023
22032,klutzy,2.0808396,0.020432206
22033,nonproductive,-0.0039217426,0.95899844
22034,hypnotically,-1.1620338,-0.042656444
22035,malaysia,-0.31691554,-2.872074
22036,tamp,-0.23112126,-0.31624538
22037,indent,-0.6073907,-1.3811198
22038,overheats,-1.3948926,-0.17896448
22039,womans,0.13050085,-1.7166929
