,token,v_1,v_2
22564,unclogged,-2.030867,-0.53317994
22565,puede,1.3447036,3.5602996
22566,nyc,-0.35467383,3.4823916
22567,somone,-2.4272835,0.13577384
22568,unwelcomed,0.05083698,-1.0785962
22569,lw,0.4143121,3.2226753
22570,neg,-1.1836401,2.32818
22571,atm,0.93308824,2.6196902
22572,additonal,-0.046646062,1.624546
22573,perceivable,0.6376711,-0.0261211
22574,photoelectric,2.602257,0.40817586
22575,whited,-0.4274082,1.7354827
22576,directionality,2.7414107,0.18381572
22577,yous,-0.39615825,3.191014
22578,initialized,2.09111,2.0264225
22579,filenames,2.2388997,2.3776143
22580,imho,-1.9403071,1.8563888
22581,videocast,0.7087728,1.9123646
22582,polarizes,-1.6845739,-0.10226732
22583,mapmakers,0.3676539,-0.20143573
22584,hwy,-0.8087007,2.713996
22585,homeside,-1.266544,-0.7558153
22586,rms,1.0224274,2.557498
22587,crunchers,1.5291848,-1.835522
22588,infomation,0.770228,2.0643878
22589,longhaul,-0.037914585,1.1510223
22590,perlite,1.9768208,0.23771788
22591,dozes,-0.73529285,-1.4681803
22592,italy,-0.078906246,3.4107478
22593,ereader,2.3830495,1.7188387
22594,gui,1.9786357,2.6423025
22595,fifa,-0.08239979,3.4184616
22596,rewritable,2.56664,1.5623798
22597,theyll,-2.068724,1.7794307
22598,junker,-2.1164503,-1.0323772
22599,htm,0.9082793,2.5540502
22600,kilobyte,2.3054683,2.0079248
22601,laywer,-0.10992902,0.24065252
22602,pikes,-0.12298528,-1.9455132
22603,allen,0.0684485,3.5105815
22604,oversaturation,-1.6753206,-0.06877739
22605,keyring,2.750278,0.11950664
22606,artic,-0.095614046,-0.5646671
22607,miami,-0.25041872,3.615665
22608,lifesize,1.153977,-2.2899723
22609,brad,0.030607814,3.525064
22610,commodious,1.7293625,-0.7525183
22611,cp,0.26824954,3.2038612
22612,reinserting,0.45056942,0.09333537
22613,urls,2.0335083,2.236393
22614,befor,-2.035407,1.138706
22615,sharpener,1.2043129,-2.6075406
22616,wird,1.304134,3.4984877
22617,holography,2.5063796,0.25091332
22618,ez,1.0961568,3.350852
22619,mio,0.945859,3.0580437
22620,prolly,-1.6006812,2.6462967
22621,richard,0.21584435,3.68236
22622,disorientating,-0.55389446,1.5455531
22623,upmost,-0.7196548,0.9283825
22624,backpay,0.923068,0.24509676
22625,frays,0.04159508,-3.115737
22626,theives,-0.94026154,-2.4888954
22627,drake,0.005712117,3.1943688
22628,javelina,1.7248217,1.2653958
22629,attenuating,1.3794545,0.11158702
22630,mpeg,2.0754492,2.4353037
22631,otc,0.7752915,3.1452951
22632,compactly,2.2560005,-0.46932566
22633,espn,-0.15453114,3.4670758
22634,aslo,-0.23634036,1.0453931
22635,oxford,0.18786334,2.8419654
22636,oy,0.3090223,3.1393406
22637,mainboards,2.7471402,1.7339102
22638,ealier,0.29620618,-0.5251468
22639,nv,0.5700826,3.0808144
22640,finetune,-0.024476748,0.11822385
22641,rebroadcasting,0.8719624,2.1232278
22642,sopped,-0.15042572,-2.2005808
22643,availble,1.2032986,1.8217716
22644,digicams,2.8911078,0.79018813
22645,initialize,2.2000806,2.1330323
22646,relevent,-1.356592,0.7248541
22647,azz,-1.6311946,2.640831
22648,waken,0.15481101,-1.7565088
22649,exactness,0.65812826,-1.4198817
22650,nc,-0.19509813,3.4147172
22651,hong,0.68086046,3.4331546
22652,checkin,-1.9986132,0.8739394
22653,vias,3.0179398,0.7887838
22654,cardstock,2.360609,-0.8819664
22655,sw,0.13288362,3.0802593
22656,uninterruptedly,0.5845599,0.5763465
22657,splotch,1.7820212,-1.7634178
22658,soundless,1.1857543,-0.70956445
22659,bl,-0.15753469,3.1980543
22660,speakerphones,2.7130353,1.0160778
22661,dinging,-0.3842911,-1.3097167
22662,disapointed,-2.5261128,0.84362274
22663,oct,-0.0013854159,3.2810192
22664,peice,-1.8142858,-2.0170953
22665,ejector,2.6827912,0.30004638
22666,recommendable,-0.028646003,0.25104475
22667,videocamera,2.6763654,-0.02942058
22668,pref,-0.30333734,2.6183257
22669,fudges,-1.6322185,-2.021371
22670,jostles,-2.1592007,-0.42319444
22671,beacuse,-2.2107787,1.4284937
22672,joing,-0.537975,1.5168196
22673,bitrates,2.7047505,1.5648355
22674,griffin,-2.3358438,0.6243165
22675,cursors,2.436248,1.7833699
22676,nother,-1.9915689,0.0032258448
22677,guzzles,-0.58854556,-0.05215416
22678,fiascoes,-1.1754704,-2.2671416
22679,upscaled,2.6411016,1.109205
22680,whoopee,-2.1282468,-0.83519596
22681,ih,0.66186666,3.4869814
22682,polisher,0.6017025,-2.4780564
22683,nov,0.010232099,3.3457186
22684,ony,-1.5867448,0.53415644
22685,lubes,2.1728773,-0.07333472
22686,deflector,2.554784,0.09971594
22687,ahve,-1.907444,1.9742999
22688,utilitarianism,-0.45213172,-2.5264723
22689,dumbing,-1.9294935,-1.9924054
22690,afte,-1.9046879,-0.68587905
22691,afterhours,0.07598271,-0.061784714
22692,videoing,0.35961336,-0.5868818
22693,interlacing,2.6747978,-0.016510068
22694,rubberised,2.9294345,0.22131962
22695,gos,-2.0053754,0.65165454
22696,sy,0.694135,3.2586305
22697,troubleshooters,0.25852582,-0.39524052
22698,pete,0.010233339,3.5271053
22699,bellyache,-1.489397,1.550712
22700,feb,-0.005137815,3.4241188
22701,expecially,-0.20387706,-0.6707235
22702,avi,1.9688194,2.5434308
22703,yankees,-0.6126128,3.294255
22704,pkg,0.175991,3.0122652
22705,papery,1.6058958,-1.648593
22706,leatherette,2.803548,-0.24809459
22707,interlink,-0.11172553,1.3217719
22708,tippy,-0.27742034,-2.176193
22709,larry,0.10178008,3.6026335
22710,swappable,2.8286264,0.76843023
22711,wankers,-2.7707925,-0.41807783
22712,ultrahigh,1.1861978,0.31789702
22713,nascar,-2.0977232,1.4518633
22714,fricking,-2.757297,0.88166714
22715,technophobe,-0.98249066,-2.5121408
22716,shockproof,2.8847938,0.46228218
22717,datebook,0.56327313,-1.5643985
22718,russia,-0.7193894,3.1112049
22719,retune,0.11306313,0.4471703
22720,martins,1.451315,1.5415969
22721,strenght,-1.7634678,-0.26387253
22722,shortish,-1.8284893,-1.6960413
22723,revealingly,-0.6643293,-1.6791108
22724,catagory,-1.877349,0.3469691
22725,posthaste,-1.7677459,0.12267176
22726,mrs,-0.012474917,3.4270039
22727,ide,0.11763029,3.2602713
22728,bitty,-1.8091576,-1.2867928
22729,hells,-2.027269,-0.8375377
22730,darks,2.5775762,-0.32128683
22731,bloomberg,0.06121218,3.5514774
22732,givin,-2.1187568,1.6460232
22733,iriver,2.5006254,1.3676726
22734,defroster,2.5045457,0.067651786
22735,iphones,2.1832888,2.0056732
22736,cinching,0.2124539,-1.6568618
22737,michigan,-0.22771865,3.6810336
22738,cit,-0.03401947,2.302894
22739,apparantly,-1.7539458,-0.3820673
22740,arabic,-0.13606448,2.5574188
22741,sonority,3.1629353,0.1128612
22742,mushed,-0.05748517,-2.2874408
22743,logics,1.1231366,1.004877
22744,sys,0.087605506,2.3921368
22745,spacetime,2.3017206,-1.1748316
22746,avaliable,1.204313,1.7861128
22747,alittle,-2.3806987,0.4772239
22748,creat,-1.3820921,1.0163463
22749,tach,2.8498075,0.53949946
22750,este,1.3690146,3.5784848
22751,progess,-0.5277833,0.047940187
22752,gsm,1.5480142,2.0893762
22753,brazil,0.20057568,3.4032364
22754,potentiometer,3.0115952,0.8977729
22755,firepit,1.9502306,-0.5844866
22756,esta,1.347599,3.564221
22757,oe,0.0031797576,2.9322317
22758,firewire,2.356402,2.1213326
22759,troglodytes,-2.755709,-0.6133394
22760,sept,0.025102336,3.2233832
22761,webhosting,1.3878601,1.7546976
22762,slipcase,2.7614822,0.18104857
22763,graininess,2.8731768,-0.29828912
22764,flashiness,-0.27468172,-2.541872
22765,printheads,2.938293,0.6538701
22766,sence,-2.2561562,1.22912
22767,chg,1.0881239,3.288479
22768,mk,-0.0104232365,2.7625031
22769,shakey,-1.5190631,-0.84948736
22770,worldclass,-0.22120929,-0.30677935
22771,det,0.36174384,3.2520983
22772,msn,1.3793811,2.5929017
22773,ks,-0.015982922,3.2683089
22774,seattle,-0.26116288,3.6011868
22775,paperclips,0.8424583,-2.100266
22776,pleather,1.7520598,-1.4811602
22777,salesgirl,0.09748213,0.2706525
22778,bd,-0.0018471954,2.8969214
22779,pimply,-1.2584133,-2.0694504
22780,debugged,2.1612668,2.1444812
22781,momento,0.23759735,1.5773871
22782,demodulation,2.8497543,1.0874711
22783,vc,0.28418693,3.222029
22784,wright,0.045050748,3.5142167
22785,toronto,-0.18873528,3.4662595
22786,imputing,-0.02343024,0.5542616
22787,rinds,1.8500175,-0.38193023
22788,gud,0.47194242,3.4170146
22789,thingie,-0.910394,2.5143352
22790,tiffin,0.70511997,2.6628382
22791,minutemen,-1.393682,-2.7974486
22792,stuffer,0.32093388,-1.5190555
22793,yokel,-2.8243384,-0.8825519
22794,irresistable,-2.062726,-1.2634436
22795,mets,-0.390707,3.3430765
22796,inital,0.21486805,-0.28800562
22797,muy,1.2697201,3.4818075
22798,conformal,2.884662,0.41127154
22799,unselected,0.15842691,0.07633427
22800,servos,2.8438063,0.7197267
22801,unfixable,-1.6271265,-1.2135158
22802,adress,-1.6740015,0.5602716
22803,uninstaller,2.2934005,2.2451851
22804,foldout,1.7844102,-0.65878606
22805,pinheads,-2.7979221,-0.60901695
22806,hankered,0.014105378,-2.2080138
22807,detraction,-1.4415238,-0.92461145
22808,wiht,-2.6214678,0.09425457
22809,dna,-0.74008316,2.8141806
22810,satiating,-0.9334689,-1.2530859
22811,heartedly,-1.8784493,-1.5097464
22812,zapper,1.8175781,-0.3291811
22813,loooong,-2.2633142,-0.27143344
22814,bac,-0.05070024,2.9856405
22815,dallas,-0.24654947,3.6197436
22816,oaky,1.4602574,2.0691223
22817,geting,-2.1003585,0.19969457
22818,unscrambled,0.88388294,-0.6436503
22819,highspeed,0.69597495,0.6936586
22820,admited,-0.79427654,2.0648804
22821,tayo,1.176656,3.476602
22822,blackish,1.9461719,-1.891688
22823,aquire,-0.69268656,1.818881
22824,cole,0.063112706,3.4757926
22825,nec,0.39742723,2.8473542
22826,laminator,2.7327008,0.23732845
22827,concious,-1.2162346,-0.47470713
22828,milli,0.020414118,2.6472402
22829,overwatering,0.9513293,-0.7996495
22830,thumbtacks,0.4415477,-2.6161056
22831,pinkies,0.05657177,-2.2765238
22832,jsut,-2.1002233,1.6528306
22833,mv,0.64085084,2.632852
22834,arizona,-0.24944688,3.6078804
22835,rescan,2.0467927,1.579677
22836,polarizer,2.7959468,0.4440608
22837,kos,0.020320842,3.2903657
22838,livingroom,1.1435497,-1.1439823
22839,dimmest,0.009245425,-1.5685391
22840,touchpads,2.908381,1.1556383
22841,slimness,1.84025,-2.1012344
22842,hugh,-1.1212536,2.71331
22843,phaser,2.2798247,-0.003456615
22844,citron,1.6644835,0.9453715
22845,cheapie,-0.86155605,-0.68110144
22846,amoung,-2.1521685,0.79737365
22847,init,1.8910668,2.399268
22848,foible,-1.3363651,-1.8260949
22849,choppier,0.25760692,0.00624129
22850,superfine,2.0981846,-0.42300415
22851,warrantee,1.9908433,1.4210917
22852,sich,1.279869,3.4827976
22853,backorder,1.8079101,1.3192984
22854,felicity,1.2975035,-1.2051904
22855,bjs,0.74156034,2.1919487
22856,mem,0.08086268,2.770326
22857,telnet,2.1856081,2.297706
22858,pogo,-0.034195274,-1.9666593
22859,errata,2.1008346,2.0656788
22860,reponsible,-2.4801931,0.1452725
22861,apposed,-1.9023696,-0.042332496
22862,mano,1.2271614,3.425165
22863,drycleaning,1.2789844,-1.3829014
22864,muffs,-0.27520868,-2.1075222
22865,crosshair,2.5543616,1.1355448
22866,stakeouts,0.09590919,-2.1488156
22867,unlistenable,0.62730145,-2.9569511
22868,etailers,1.1091316,1.8840492
22869,noob,-1.3713901,1.3068597
22870,midgrade,2.0277693,0.19508447
22871,mousepad,2.722563,1.0345098
22872,geocaches,1.7485728,0.55735594
22873,photographically,0.04545743,1.3168709
22874,isthe,-1.7296628,0.15415847
22875,crick,-2.1183226,0.020933695
22876,addons,2.272885,2.0224948
22877,siezed,-1.2903522,-0.06466303
22878,ultracompact,2.8478281,0.89168906
22879,suport,-0.7785545,0.6281038
22880,facia,2.7984576,0.07697597
22881,lossy,2.1220822,2.1765718
22882,programed,0.983107,0.7121247
22883,maintainance,0.3761736,-0.32073838
22884,vikings,-2.5512562,0.58899546
22885,voyager,-0.044602998,0.20055056
22886,illinois,-0.25263914,3.6330962
22887,spline,2.825491,0.44685054
22888,gooseneck,2.8429825,0.38297167
22889,graffitied,-0.19544926,-2.6470895
22890,greg,0.2622134,3.6886954
22891,advertisment,-0.4328912,1.7324306
22892,deigns,-1.5390857,0.09373036
22893,temptingly,-0.24722779,-1.1343393
22894,zags,-0.6731431,0.10521679
22895,loc,0.24354485,3.0186179
22896,unpackaged,1.182385,-0.035599515
22897,trunked,1.7128315,0.83001274
22898,tbs,1.7428975,1.093495
22899,throughly,-0.16105871,-0.036258258
22900,henry,0.08705083,3.605165
22901,brandname,-0.40490887,1.8731074
22902,balsa,2.36821,-0.69599694
22903,prestigous,-0.07253331,0.070323914
22904,uno,1.2511067,3.4655707
22905,diskette,2.1793337,1.8317357
22906,unboxed,2.3406053,1.5356339
22907,mussed,0.06866314,-2.409628
22908,omnidirectional,2.8240798,0.74525464
22909,ust,-1.5878223,0.05075682
22910,punchier,0.37867987,-2.5815635
22911,duffel,1.6284175,-1.6801369
22912,continously,-1.2862993,0.09026615
22913,charles,0.14140745,3.635892
22914,playbacks,1.510916,1.4700103
22915,mir,0.6857173,3.3255768
22916,dissapointment,-2.047309,-0.0141092455
22917,conk,-0.4405505,-2.3844051
22918,beaucoup,0.74827856,2.834723
22919,excepts,-0.014347477,0.071674086
22920,proc,2.0697305,2.2642634
22921,lemme,-1.9034917,2.1976073
22922,rea,-0.21680635,2.848895
22923,errantly,-0.00069310796,-1.8947213
22924,nonprime,-0.14093101,1.4764124
22925,repower,0.5789642,0.5814236
22926,submenu,2.3925319,2.1129405
22927,lst,0.67175055,0.018542001
22928,econo,-1.3072829,-0.9362999
22929,patdown,-0.07370116,-2.213624
22930,imps,-1.0816537,-1.1084301
22931,alchohol,-1.3904178,0.14888898
22932,latenight,-0.3644818,0.18431911
22933,multipath,2.7940857,0.8154336
22934,redeye,-0.08951476,0.1359265
22935,yankee,-0.85057,3.0126956
22936,additon,-0.24462071,1.3839636
22937,pk,0.37956527,2.8884006
22938,flakey,-0.62608,-2.629041
22939,memebers,-0.2304527,0.29410633
22940,deselect,1.9649607,1.8648823
22941,wifes,-2.0158598,1.1277072
22942,damnit,-2.4724083,0.9454737
22943,fot,-2.3512409,-1.2727652
22944,externals,1.5385357,0.004373311
22945,zealand,0.41008982,3.2378726
22946,roger,-0.048089206,3.4027681
22947,midpriced,0.07229207,1.4318997
22948,inflator,2.585472,0.5548
22949,stirrer,0.31567374,-1.76078
22950,forma,1.0863854,3.128398
22951,onsale,1.2037315,1.700984
22952,fuzzing,2.026306,2.0440993
22953,govenor,-2.0175974,0.31290016
22954,bene,0.0061633023,3.0485792
22955,steven,-0.04931801,3.4063387
22956,ncaa,-0.25700969,3.540967
22957,joules,2.336233,0.8881749
22958,cupholder,2.8893065,0.4872491
22959,gawd,-2.387776,1.2292383
22960,hf,0.39991042,2.2898304
22961,twoyear,0.31899318,-1.5709888
22962,attenuator,2.941171,0.8540401
22963,behing,-0.21374464,-1.6193897
22964,ukelele,2.813927,0.18474095
22965,magi,-0.03453812,0.6379519
22966,fairplay,-2.3976355,0.2030534
22967,nanos,2.5062592,1.451067
22968,valence,2.066861,0.06742639
22969,everyplace,-2.3211308,-0.3606044
22970,masher,-1.2800746,-1.7545567
22971,desiccant,2.506964,0.09337242
22972,jackman,-1.8704393,-1.0892261
22973,nonvolatile,2.7917523,1.0038544
22974,dielectrics,2.9639616,0.6174888
22975,suctioned,0.7549458,-1.8061316
22976,eave,2.03457,-0.5200784
22977,tought,-2.1886387,0.22127563
22978,laggy,2.5943265,1.5476477
22979,bes,-1.8502901,1.0255961
22980,coned,0.23224507,-1.0093205
22981,unhappier,0.02571858,-0.74688166
22982,waterproofed,2.445072,-0.21007338
22983,slurps,-0.62907165,-1.9168149
22984,alps,-0.05143071,1.1602775
22985,hereto,0.29520038,0.50079805
22986,eee,0.24981408,3.253904
22987,wilson,0.12758356,3.6263742
22988,flakiness,-0.1984553,-2.4174945
22989,surefooted,0.0623023,-1.9281025
22990,brazilian,0.34313765,3.13387
22991,counterstrike,0.002361931,0.0171771
22992,pearlescent,2.527776,-0.770507
22993,guinea,1.3715843,0.23834471
22994,convertor,2.7883298,1.2615337
22995,wor,-0.28961322,3.1239626
22996,bel,0.5047791,2.865041
22997,whcih,-0.41945758,1.7529006
22998,rex,0.11862545,3.1044571
22999,destruct,-1.5064859,-0.97763586
23000,maine,-0.16248187,3.3306928
23001,william,0.16750364,3.6626966
23002,viking,-1.9963348,-1.0356538
23003,defintely,-1.9966241,-0.5655496
23004,rerecorded,0.91467905,-1.1473047
23005,handsprings,-0.03443917,-2.1742418
23006,equivalently,-0.23726842,1.1250491
23007,shhh,-2.2506242,-0.52159196
23008,largish,-1.3179011,-1.5883064
23009,undramatic,-0.11154203,-2.2454948
23010,gots,-2.1241636,1.6690423
23011,definitly,-2.2758164,1.6290132
23012,davis,0.121793285,3.641556
23013,remeber,-2.1115744,1.3810215
23014,dps,0.5890099,2.4224215
23015,multistep,1.3303292,0.0033191764
23016,persistant,-0.6790092,-0.998219
23017,nonmusical,1.8969556,-0.4087258
23018,calvary,-0.4169442,-3.1474226
23019,spacebar,2.6835983,1.6806835
23020,flatscreen,2.5832787,0.96644574
23021,saab,0.4281343,3.1137936
23022,todate,1.0196987,-0.41764626
23023,dimer,2.8140538,0.1947954
23024,reattaching,0.24914327,-2.6110933
23025,kirk,-1.6209666,1.7341312
23026,suppository,0.3012637,-0.25682938
23027,eureka,-1.0129342,-1.5226971
23028,benifit,-2.2397852,0.9845595
23029,wheres,-0.31935292,3.3132699
23030,unassembled,1.2807024,-0.15696576
23031,ssh,2.1619024,2.32604
23032,msnbc,-0.060948305,3.3024423
23033,rangefinder,2.7968988,0.13425447
23034,useage,0.16551039,0.571681
23035,horizontals,1.0638824,0.20688511
23036,preamplifier,2.9745877,1.0349106
23037,waitin,-1.9767038,2.1984005
23038,oppo,-2.0951414,0.011484269
23039,danish,-0.42945477,3.0887623
23040,pinto,1.1220921,2.2503512
23041,lh,0.46176183,2.4653533
23042,pj,-0.33079788,3.0688047
23043,controling,-2.2710166,0.2187481
23044,mus,0.23360413,3.1759853
23045,unshielded,2.6329532,0.6878045
23046,disney,-0.08533011,3.350325
23047,lisa,0.2427505,3.390611
23048,allegro,3.1792936,0.9970768
23049,kinked,2.4495797,-0.8220889
23050,oi,0.35541585,3.0828438
23051,daw,1.075823,3.378358
23052,cas,0.19363773,3.1614552
23053,keith,0.09162487,3.591398
23054,oligopolies,-2.3588674,0.2875828
23055,ripoffs,-1.9364122,-1.694665
23056,aan,1.2077004,3.4560394
23057,mislabelled,0.24351162,-0.32694283
23058,spooling,1.8390859,-0.0036608018
23059,sharpish,-1.9015375,-0.584728
23060,litte,-1.4834378,-0.5593023
23061,embarrased,-0.41052553,2.3465588
23062,orig,0.25547177,3.133744
23063,mmmm,-1.0178931,3.035488
23064,mangles,-2.1246393,-1.2839396
23065,mj,-0.5343995,3.2112083
23066,burnable,1.6526945,-0.06646555
23067,threeyear,0.2778019,-1.5064561
23068,daniel,0.09467191,3.5858757
23069,reducers,1.6377138,-0.009426665
23070,defragment,2.314292,2.2054033
23071,multiroom,2.631248,1.0652865
23072,randomize,1.5286534,1.6111866
23073,rune,1.5270821,0.28645375
23074,afghanistan,-0.514174,3.3074598
23075,misconfigured,2.1386814,2.0920997
23076,plainest,-1.9484035,-1.7293206
23077,availabe,1.1786078,1.771962
23078,advertizing,-0.29846513,1.8049043
23079,lotsa,-2.3904722,0.529239
23080,breakin,-2.3067496,-0.9076472
23081,recharger,2.6782196,0.8691628
23082,hickey,-0.2482946,-2.1137333
23083,manias,-1.770455,-1.0103843
23084,tun,0.42886448,2.9922295
23085,lefthand,-2.7483678,-0.18637593
23086,gary,0.16810548,3.6298182
23087,expanders,2.4802878,0.5920098
23088,incuding,-1.6514484,0.5609733
23089,cleanness,0.44022152,-0.6563715
23090,draggy,-0.7648451,-2.7214694
23091,crossbody,-1.202374,-2.812283
23092,doubletalk,-1.6647921,-1.1921448
23093,stk,-0.012165301,2.692228
23094,talon,0.361913,-1.9959955
23095,harddrive,2.3664904,2.0072691
23096,gmt,1.9035709,0.448433
23097,flimsier,-0.031225046,-2.3726008
23098,bookbags,2.0305996,-0.958454
23099,undistorted,1.3056784,1.4060391
23100,moola,-1.9264313,-0.7721255
23101,swashbucklers,-0.9338046,-1.6236384
23102,handhold,0.60712427,-1.0354722
23103,macular,2.065273,-1.3104339
23104,soundcard,2.6116812,1.5825205
23105,smudgy,1.6613593,-1.7874581
23106,vey,-0.8619295,-0.99659693
23107,anderson,0.09838855,3.618399
23108,unecessary,-0.5695124,-0.25162083
23109,misfiled,1.2363794,1.4301043
23110,squelches,-0.89105815,0.03825029
23111,engadget,1.8842934,2.2501776
23112,bugaboos,-1.2875006,-1.1990055
23113,strat,1.4015886,2.4078004
23114,ure,-0.062210027,3.2166674
23115,neurofeedback,0.9387747,-0.2667352
23116,memorizes,1.0754462,-2.5338693
23117,fourty,-0.68833804,3.0048342
23118,suprises,-1.6457487,-0.36089295
23119,daugther,0.57362896,3.118568
23120,stabile,0.048881236,0.92591
23121,rollerblade,-0.08829653,-0.3543527
23122,litle,-1.866551,-0.14739187
23123,hackable,1.9544946,1.8262193
23124,knowlege,-0.48921046,-0.97125405
23125,deeps,0.0106439125,-2.1569147
23126,positioner,2.8689668,0.54102415
23127,teflon,0.66161513,-1.5650306
23128,skimps,-1.364587,-0.14080136
23129,waterings,1.4765977,-0.68236756
23130,playas,-1.9779463,0.21964239
23131,ferrite,2.9209654,0.493291
23132,thes,-1.0851438,0.5118064
23133,mps,0.35915944,2.5232031
23134,legwarmers,1.8004222,-1.656137
23135,multibrand,-0.4743778,1.8716887
23136,gdp,-0.4775108,2.3682215
23137,aliasing,2.9230845,-0.16329883
23138,ky,-0.16675714,3.3635857
23139,manuever,-0.31658232,-1.7604362
23140,waaaaay,-2.6758435,-0.24155246
23141,sobre,1.3375475,3.5481534
23142,voip,1.8818345,2.2808037
23143,ater,-2.0996,-1.153887
23144,ohh,-2.0741858,1.6543704
23145,bubba,-2.591564,0.29640487
23146,hyperdrive,-1.5611744,-1.9373281
23147,hade,-0.05920446,0.08168017
23148,roomate,-2.7025685,-0.5540628
23149,sould,-2.2008698,0.96825355
23150,phoneline,1.2244561,1.4844562
23151,fyi,-0.44933283,3.1268108
23152,viably,0.028948218,0.78377634
23153,numbskull,-2.2336085,-1.126375
23154,minimalists,-0.04173019,-2.3625116
23155,amy,-0.059929557,3.403961
23156,sos,-1.8926665,0.9912391
23157,dislodges,-0.9749727,-1.9281502
23158,actualy,-2.117714,1.4219047
23159,fred,0.04496187,3.5013072
23160,thermoformed,2.8482208,-0.019828118
23161,percieved,-1.9086326,-0.017744541
23162,fiveyear,0.361883,-1.4887207
23163,pw,0.5719062,3.3561091
23164,hocked,0.013047572,-2.3170028
23165,sharpie,0.27495068,-1.8319192
23166,coupla,-2.3860714,0.0730847
23167,toyota,-2.2329772,0.9879352
23168,probs,-1.7975395,2.411394
23169,recievers,-2.0698996,0.7671936
23170,airfoil,2.6891232,0.09035011
23171,nas,0.6366405,3.1927924
23172,afore,-0.16826044,2.518491
23173,smushed,0.0279876,-2.7613711
23174,pilling,-0.0007815657,-0.48086062
23175,passphrase,2.1379576,2.1120908
23176,turbocharge,-1.1386093,1.5613015
23177,earwigs,1.0469447,0.037688293
23178,medio,0.62816215,2.9715972
23179,wino,-1.4997586,-1.8883281
23180,rss,0.8801916,3.0143812
23181,rds,-0.25750205,3.188513
23182,lex,0.55244106,2.7141528
23183,leo,0.07219787,3.2846506
23184,suv,-2.226666,0.50019825
23185,preforms,0.9709935,-0.31133193
23186,qt,1.0455632,2.3358274
23187,unintuitive,2.5563579,1.5123885
23188,dana,0.057321902,3.4660728
23189,michelle,0.08247879,3.575361
23190,fantabulous,-1.0565809,-1.4870346
23191,velociraptor,0.16076614,-2.0561016
23192,receipted,1.4496098,0.5004278
23193,blu,0.54284763,2.7750013
23194,lewis,0.103580475,3.6202662
23195,hight,-0.73551553,0.83644104
23196,actuate,2.3164995,0.83864754
23197,sturdily,0.11372695,-1.9840966
23198,wishlists,0.7087362,1.7944713
23199,timesaver,1.761456,1.579556
23200,sl,0.061362557,3.0417573
23201,suppressors,1.0048673,0.118926965
23202,crinkling,0.6295002,-2.1483293
23203,overthe,-2.3868375,0.038940534
23204,pixellated,2.6247041,-1.2195207
23205,strawman,-1.853627,-1.1166198
23206,highlanders,0.023780731,1.0465571
23207,tolerably,0.4216294,-1.6505209
23208,gyration,-1.5452334,-1.256034
23209,zune,2.0718205,2.5012128
23210,dabbler,-1.2484692,-1.6867877
23211,tatoo,-0.26349396,-1.3994339
23212,carseat,1.2285291,-1.3357139
23213,sb,-0.10116718,3.3054173
23214,cochlear,2.026807,-0.69619775
23215,illuminator,2.547395,0.014219147
23216,wc,0.21730784,3.0189316
23217,miniaturizing,2.5313709,0.6057395
23218,posterboard,0.9707403,-1.9979471
23219,eval,2.0091808,2.2496142
23220,platen,2.8435156,0.4048567
23221,donot,-1.8311993,2.0384233
23222,absolutly,-2.6056852,0.88405305
23223,obscurely,0.2013624,-2.3928132
23224,upa,0.18961805,1.5726607
23225,problema,1.2504504,3.5023317
23226,carabiner,2.7967334,-0.09062007
23227,passthrough,1.638942,0.77352333
23228,seatpost,3.0121326,0.37583384
23229,georgia,-0.26095188,3.6313949
23230,hl,0.632115,2.4738061
23231,extremly,1.8756434,-1.3831828
23232,unhooking,0.39663553,-2.220477
23233,rotator,2.4823494,0.51787585
23234,utah,-0.26032895,3.6509225
23235,uninsulated,2.024741,-0.39843482
23236,minicomputers,2.2040539,1.8524446
23237,detroit,-0.27909583,3.5444107
23238,goners,-1.3298581,-1.9054803
23239,minuted,1.0910795,-0.45097873
23240,mahi,1.09337,2.3882105
23241,cfd,0.8693234,1.6439607
23242,blazingly,1.6214373,-2.008017
23243,uncoupling,1.5455468,-0.0855658
23244,jpegs,1.9613509,2.080456
23245,cheep,-1.0466057,0.4014312
23246,mea,0.4103559,3.1243134
23247,plasticized,-0.2242924,1.7201719
23248,dales,-1.8016534,0.25411123
23249,jb,0.08824511,3.3743098
23250,shanghai,-0.015269977,0.774244
23251,overnighted,1.127761,-0.7382694
23252,bittorrent,2.034875,2.2174313
23253,lites,0.69978625,0.14786913
23254,tomake,-0.21414502,0.2540469
23255,bursa,1.9609666,-1.3367671
23256,tiding,-0.095932215,-1.7040613
23257,katana,-0.30892736,-3.103206
23258,swedish,-0.08782222,3.1357853
23259,britain,-0.25277913,3.336571
23260,rr,0.07714487,3.2022765
23261,neice,0.5282166,3.104191
23262,througout,-1.8398775,0.18278243
23263,ibm,1.9834967,2.6574447
23264,outstay,-0.058631606,-2.1256475
23265,unpowered,2.3052657,0.43868524
23266,overfilling,0.5608529,-0.8129803
23267,crapware,2.308774,2.1140616
23268,bday,-1.0461965,2.719153
23269,houston,-0.24792477,3.5978801
23270,evo,-0.9171503,1.7276417
23271,unresolvable,-1.1933413,-1.2310271
23272,milage,-0.5788636,1.4693116
23273,rectilinear,2.4949026,-0.6945467
23274,repro,1.4761864,0.16442102
23275,monaural,2.7595656,0.9920298
23276,overvoltage,3.0125914,1.0398108
